code,name,price,market_cap,roe,change_5d,change_20d,trend,ma20,ma60,score
sz.001332,锡装股份,56.19,62.084331,11.09,7.028571428571424,9.361619307123384,震荡,52.8875,55.51833333333333,65
unknown.920509,同惠电子,37.59,60.25891113,14.86,3.8971807628524147,9.65577596266045,震荡,36.89650000000001,37.473666666666674,65
sz.300145,南方泵业,4.72,90.66649114,10.23,-0.8403361344537823,13.73493975903613,上升,4.580500000000001,4.4668333333333345,65
sz.002973,侨银股份,13.67,55.8645975,12.5,3.4039334341906144,3.247734138972808,震荡,13.37,14.342499999999998,65
sz.300403,汉宇集团,14.41,86.8923,11.3,2.4893314366998553,5.878030859662019,震荡,13.749500000000003,14.076333333333332,65
sh.603229,奥翔药业,9.92,82.36547678,10.15,4.641350210970459,3.983228511530407,震荡,9.547,9.873666666666663,65
sz.300622,博士眼镜,31.06,70.7715021,13.17,0.19354838709677008,1.3376835236541604,震荡,30.314999999999998,30.442166666666665,65
sh.605365,立达信,26.46,132.83260699,11.47,-5.499999999999997,25.402843601895732,上升,25.321499999999993,20.813166666666667,65
sz.300680,隆盛科技,55.87,127.22497278,12.31,3.982877349711522,19.635974304068508,上升,50.9105,49.86166666666667,65
sh.601827,三峰环境,8.47,141.61275051,10.83,1.68067226890757,1.9253910950661868,震荡,8.307500000000001,8.419166666666666,65
sh.603868,飞科电器,43.28,188.52768,14.59,4.36460091632506,26.58672126352736,上升,37.791,36.434833333333344,65
sz.301550,斯菱智驱,138.7,320.778425,11.45,11.584875301689454,22.20264317180616,上升,116.00649999999999,100.18516666666667,65
sh.603317,天味食品,12.52,133.30229221,14.43,-0.39777247414479483,1.049233252623075,震荡,12.615500000000003,12.498499999999998,65
sz.002334,英威腾,9.02,74.21120212,10.18,1.576576576576563,3.085714285714281,震荡,8.848000000000003,8.854833333333334,65
sh.605088,冠盛股份,35.6,72.17047487,13.57,2.005730659025796,7.683000604960674,震荡,34.4585,35.00633333333334,65
sh.603093,南华期货,19.49,139.88458165,11.71,-0.8646998982706088,2.4710830704521496,震荡,19.381999999999998,19.687333333333335,65
sh.603337,杰克科技,43.33,206.43594519,17.57,8.67820416353148,10.19837232960325,震荡,40.303000000000004,40.820499999999996,65
sh.600562,国睿科技,28.26,350.94902558,10.92,2.3171614771904436,8.275862068965518,震荡,27.377499999999998,27.46583333333333,65
sh.605319,无锡振华,21.04,73.65813985,16.37,-0.7547169811320762,0.4775549188156536,下降,21.112000000000002,21.407,65
sz.000551,创元科技,14.7,71.25575776,10.1,-3.732809430255405,32.43243243243243,上升,13.8195,12.031333333333333,65
sh.600210,紫江企业,7.35,111.48010761,14.99,-1.4745308310992,2.225312934631422,震荡,7.35,7.471000000000002,65
sz.300773,拉卡拉,28.48,221.19417548,13.53,7.1079353140278325,33.64617550445801,上升,23.954000000000004,23.237666666666666,65
sz.000506,招金黄金,13.06,121.32971959,14.05,-1.4339622641509395,6.178861788617884,震荡,13.366,12.689666666666666,65
sz.002897,意华股份,54.07,104.83129233,10.59,4.442727448329142,15.386256935552712,上升,49.205000000000005,47.394000000000005,65
sh.688819,天能股份,33.22,322.93162,10.03,-0.7765830346475449,3.8124999999999964,震荡,33.337500000000006,32.76016666666666,65
sh.688676,金盘科技,90.34,415.36919444,14.51,-0.9212546611098962,14.33995696747247,上升,88.12299999999998,80.01250000000002,65
sz.300695,兆丰股份,100.06,102.31827815,11.1,9.79918797322507,9.295466957946482,震荡,90.251,96.10833333333333,65
sz.000878,云南铜业,20.51,410.94416638,10.61,6.269430051813475,17.941345600920076,上升,18.5265,17.875666666666667,65
sh.688582,芯动联科,66.11,265.58968992,10.11,-1.6073820509004293,12.623509369676315,上升,64.95249999999999,62.692166666666665,65
sz.002035,华帝股份,6.2,52.55452432,13.28,1.3071895424836613,2.31023102310232,震荡,6.154,6.279166666666667,65
sh.601216,君正集团,4.82,406.7124382,10.48,-0.20703933747411568,3.211991434689515,震荡,4.802499999999999,4.995,65
sh.603889,新澳股份,7.95,58.05419472,13.13,2.8460543337645503,7.287449392712551,震荡,7.669,7.727166666666666,65
sz.002788,鹭燕医药,21.18,82.28784468,11.29,-4.8517520215633505,101.33079847908746,上升,17.8525,12.32033333333333,65
sz.300791,仙乐健康,25.86,79.55432385,13.27,1.213307240704496,13.670329670329668,上升,24.827,24.028,65
sh.600711,盛屯矿业,15.16,468.53671113,13.62,5.131761442441055,14.674735249621781,上升,14.206500000000002,12.4745,65
sz.002533,金杯电工,12.48,91.59584454,14.53,-0.08006405124099109,2.2950819672131244,震荡,12.520999999999997,12.480833333333331,65
sz.300859,西域旅游,36.97,57.3035,15.28,-0.591556870126375,5.267653758542146,下降,37.20550000000001,37.612999999999985,65
sz.300316,晶盛机电,36.75,481.2536704,18.46,-3.2130629444298098,2.510460251046021,下降,36.839999999999996,37.66266666666666,65
sh.603809,豪能股份,14.35,132.0614438,13.33,1.0563380281690167,13.438735177865608,上升,13.4245,13.065333333333333,65
sz.000885,城发环境,13.72,88.09313659,14.31,0.07293946024799261,1.7049666419570082,震荡,13.678000000000003,14.226166666666668,65
sh.603124,江南新材,78.87,114.94923845,13.93,-3.215118419437956,8.591491119372172,震荡,78.6875,79.50166666666665,65
sz.002534,西子洁能,16.77,140.18632918,10.87,-2.669762042948351,5.273069679849341,震荡,17.0705,16.556833333333334,65
sz.300973,立高食品,43.0,72.81641973,10.67,-1.0356731875719283,14.51398135818909,上升,41.92850000000001,41.195,65
sh.603062,麦加芯彩,47.27,51.0516,10.04,2.1833117163856577,4.858030168589186,震荡,46.484500000000004,47.54483333333333,65
sz.001308,康冠科技,20.86,146.73916769,11.72,0.7242877836793751,0.3849855630413777,震荡,20.683000000000003,21.541666666666664,65
sh.600105,永鼎股份,25.1,366.9606953,10.21,-3.9785768936495756,19.296577946768075,上升,23.089500000000005,17.894999999999996,65
sz.002979,雷赛智能,42.07,132.15905433,14.42,1.0812109562710304,4.755976095617539,震荡,40.1445,40.94033333333335,65
sh.603013,亚普股份,24.67,126.45823843,12.24,0.32533550223668906,14.107308048103611,上升,22.913,22.7875,65
sh.603713,密尔克卫,55.77,88.18752438,13.44,-0.2682403433476369,6.431297709923673,震荡,55.1385,56.67616666666667,65
sz.300679,电连技术,48.68,206.802376,13.98,-0.36839950880065436,2.7871621621621627,震荡,48.779999999999994,48.68999999999998,65
sz.002284,亚太股份,14.93,110.34768196,10.73,-1.9053876478318064,19.154030327214688,上升,14.4635,13.384333333333329,65
sh.600737,中粮糖业,17.21,368.09578004,14.44,-0.577700751010964,0.9384164222873909,震荡,17.232499999999995,16.77883333333334,65
sh.603406,天富龙,40.7,162.80407,13.98,-0.1226993865030605,3.4570411794611067,震荡,40.0655,42.71433333333333,65
sz.002810,山东赫达,14.83,51.5945952,10.24,-1.1333333333333329,14.429012345679004,上升,14.362999999999996,13.567000000000004,65
sh.600216,浙江医药,13.86,133.28299215,11.43,0.8733624454148414,0.14450867052022812,震荡,13.811000000000002,14.159166666666666,65
sz.300298,三诺生物,17.11,95.86173606,10.3,-1.1554015020219486,3.1966224366706952,震荡,17.096,17.956666666666663,65
sh.603927,中科软,19.09,158.645536,10.92,0.5795574288724944,1.0587612493382703,震荡,18.9455,20.176666666666666,65
sz.300304,云意电气,11.64,102.21592878,14.49,1.9264448336252245,7.678075855689177,震荡,11.3505,11.556833333333334,65
sh.603119,浙江荣泰,115.67,420.74054491,13.22,8.001867413632127,19.00205761316872,上升,100.38050000000001,95.12716666666668,65
sz.300661,圣邦股份,68.64,424.22698375,11.9,-1.788524824724567,5.648760966599972,震荡,67.69250000000002,69.45800000000001,65
sh.600300,维维股份,3.51,56.76169052,12.43,-1.4044943820224793,1.445086705202307,震荡,3.5870000000000006,3.5593333333333326,65
sh.603380,易德龙,38.0,60.967656,12.57,-2.589079723147906,5.879074951239898,震荡,37.830499999999994,38.18783333333334,65
sh.600916,中国黄金,8.15,136.92,11.03,0.49321824907522727,1.8750000000000044,震荡,8.0825,8.202166666666665,65
sz.002484,江海股份,29.7,252.60561048,11.53,-3.3203124999999987,11.111111111111107,上升,28.942,28.3945,65
sz.300505,川金诺,22.39,61.5428384,11.3,-0.9292035398230125,3.1797235023041535,震荡,22.258499999999998,22.472166666666666,65
sh.688629,华丰科技,100.06,461.2694267,14.19,-3.658771423069514,22.322738386308075,上升,91.12599999999998,84.18533333333335,65
sh.600654,中安科,3.77,108.43976543,12.14,1.0723860589812342,0.5333333333333339,震荡,3.726,3.7593333333333336,65
sz.000777,中核科技,25.85,99.11344779,10.98,-2.819548872180451,24.939584340260996,上升,23.223000000000006,22.23616666666666,65
sz.300373,扬杰科技,68.0,369.47649516,11.78,0.23584905660376854,5.019305019305019,震荡,66.24700000000001,67.655,65
sz.000920,沃顿科技,12.45,58.84132919,10.51,-1.2688342585249814,4.797979797979785,震荡,12.332,12.694833333333333,65
sh.600970,中材国际,10.39,272.40704854,14.96,0.2895752895753006,11.840688912809489,上升,10.098000000000003,9.691333333333334,65
sh.603800,洪田股份,48.77,101.4416,14.57,0.6604747162022709,0.5774386471437433,震荡,50.310500000000005,48.71883333333332,65
sh.601567,三星医疗,23.02,323.47920388,19.62,-0.0868055555555537,1.0092145677928936,下降,23.2765,23.871166666666667,65
sz.300384,三联虹普,16.25,51.83868056,12.35,2.201257861635218,2.84810126582278,震荡,15.926000000000002,16.31133333333333,65
sz.300684,中石科技,49.22,147.41843956,12.14,-2.8232971372161892,15.377402719174876,上升,48.50200000000001,45.130333333333326,65
sh.603227,雪峰科技,8.32,89.16483172,14.23,0.7263922518159867,2.5893958076448937,震荡,8.254,8.665333333333333,65
sz.002937,兴瑞科技,23.6,70.27577296,14.74,2.2087483759203184,13.844669561022677,上升,22.411,19.997166666666665,65
sh.600612,老凤祥,44.47,232.63046965,16.2,0.04499437570302817,0.6564056133997265,下降,44.630500000000005,45.870666666666665,65
sh.600064,南京高科,8.68,150.1934811,12.73,0.46296296296295303,4.452466907340543,震荡,8.409,8.576833333333333,65
sh.603382,海阳科技,32.24,58.43544104,14.58,-1.4970974641001984,5.80899245159174,震荡,31.965500000000002,32.2845,65
sz.300286,安科瑞,23.08,57.88109837,12.63,-0.5172413793103492,2.3957409050576715,震荡,22.9565,23.798499999999997,65
sh.605111,新洁能,35.73,148.39832619,11.48,-1.678591084204751,8.14164648910411,震荡,34.51350000000001,35.922666666666665,65
sz.002472,双环传动,47.41,402.78466525,12.28,6.947890818858557,16.08716944172378,上升,43.31999999999999,41.65716666666666,65
sz.002611,东方精工,19.22,233.96243455,10.55,3.8918918918918854,9.204545454545439,震荡,18.270999999999997,18.452166666666667,65
sh.603083,剑桥科技,134.38,473.89157124,10.66,-0.3115727002967477,17.116960083667422,上升,123.792,113.41933333333333,65
sz.300699,光威复材,39.46,328.0514992,13.5,-1.473158551810228,28.158493017213388,上升,33.8735,30.543666666666663,65
sz.002138,顺络电子,35.53,286.48491118,13.69,-2.6041666666666554,3.9496781743709812,震荡,35.50999999999999,36.21150000000001,65
sz.002126,银轮股份,37.8,318.89981378,13.29,1.5310233682514112,10.688140556368957,上升,36.2675,35.3915,65
sz.301262,海看股份,24.89,103.7913,11.14,1.055623223710928,3.021523178807949,震荡,24.3345,25.366,65
sh.688087,英科再生,30.82,59.80768166,12.85,0.16249593760156228,4.829931972789122,震荡,31.209000000000003,30.10183333333333,65
sz.300012,华测检测,13.55,228.023223,14.07,1.0439970171513837,0.81845238095239,震荡,13.472,13.822333333333331,65
sh.603365,水星家纺,21.04,55.22922152,12.42,4.8330842052815095,4.468718967229387,震荡,20.377000000000002,20.667333333333332,65
sz.301000,肇民科技,39.37,95.62080167,12.19,1.390677311357196,3.988378235604855,震荡,37.801,40.02999999999999,65
sh.603071,物产环能,13.22,73.76157723,13.93,0.5323193916349831,1.3803680981595208,震荡,13.173499999999999,13.674000000000003,65
sz.300435,中泰股份,22.22,85.7054286,11.27,-1.4196983141082533,14.124293785310735,上升,22.038500000000006,20.80183333333333,65
sh.688190,云路股份,97.4,116.88,15.2,-2.218652745708256,2.1714045945662517,下降,99.37250000000002,103.41949999999999,65
sh.603170,宝立食品,14.28,57.121428,17.07,-1.5172413793103492,1.9999999999999956,下降,14.416999999999996,14.796166666666666,65
sz.301392,汇成真空,129.04,129.04,13.07,-3.0284812504696785,1.0651629072681588,震荡,134.72150000000002,131.134,65
sh.603325,博隆技术,77.77,62.2191108,13.15,0.24490848156741135,1.6601307189542434,震荡,77.38349999999998,78.11766666666668,65
sz.000875,吉电股份,5.64,204.57806331,11.31,0.8944543828264727,2.5454545454545396,震荡,5.608,5.723166666666666,65
sh.601528,瑞丰银行,5.7,111.84319952,10.83,-1.0416666666666599,6.542056074766365,震荡,5.566000000000001,5.567333333333333,65
sz.002697,红旗连锁,5.94,80.784,12.2,-2.141680395387148,2.0618556701030943,震荡,6.255,5.888333333333334,65
sz.301252,同星科技,32.51,55.01519054,10.74,7.756049055352987,12.60824385174921,上升,29.694,27.959833333333332,65
sh.600850,电科数字,29.64,201.61090683,11.98,-0.43668122270742027,10.26785714285715,上升,29.017500000000002,27.31350000000001,65
sh.600186,莲花控股,5.98,107.22780703,13.86,-1.806239737274211,11.567164179104479,上升,5.891500000000001,5.7376666666666685,65
sz.300783,三只松鼠,23.15,92.98658185,15.18,0.43383947939261547,3.3020972780008853,下降,23.308,23.430000000000003,65
sz.301303,真兰仪表,15.14,61.89232,10.09,0.0,0.933333333333337,震荡,15.137,15.663499999999999,65
sz.300043,星辉娱乐,5.65,70.29720966,16.99,0.3552397868561361,1.8018018018018116,下降,5.7365,5.948333333333333,65
sh.603867,新化股份,25.4,55.24163272,10.19,0.7137192704203003,0.3159557661927263,震荡,25.028499999999998,27.646000000000004,65
sz.002601,龙佰集团,19.58,466.83576936,10.63,0.7720020586721492,11.885714285714275,上升,18.738999999999997,18.493833333333335,65
sz.002085,万丰奥威,16.01,339.93993295,10.02,0.6918238993710768,2.8920308483290555,震荡,15.604499999999998,16.126166666666666,65
sh.603816,顾家家居,30.74,252.51419694,14.97,0.03254149040025386,4.522271336280171,震荡,30.615000000000002,30.622333333333327,65
sz.300548,长芯博创,142.0,414.02013876,14.35,-0.49751243781095084,7.048624199019973,震荡,142.70650000000003,119.9025,65
sh.603043,XD广州酒,17.63,100.27429292,13.27,-0.7319819819819964,4.753416518122405,震荡,17.700000000000003,17.115000000000002,65
sz.301029,怡合达,26.52,168.19055922,12.31,0.4165088981446401,4.4094488188976415,震荡,25.762999999999998,26.502833333333335,65
sh.688050,爱博医疗,60.66,117.31836596,17.32,-2.366006760019324,2.4662162162162056,下降,61.797000000000004,63.49549999999999,65
sz.300113,顺网科技,20.24,138.353775,13.6,2.897813929842383,5.252210088403526,震荡,19.520500000000002,20.7675,65
sz.002167,东方锆业,12.35,95.67215255,11.15,-0.5636070853462181,0.6519967400163005,震荡,12.299999999999997,12.612,65
sz.000600,建投能源,8.53,153.81589227,14.08,0.5896226415094213,4.534313725490186,震荡,8.462,8.631833333333333,65
sh.605338,巴比食品,31.32,75.03227854,12.24,7.15018816284639,19.8622273249139,上升,28.767500000000005,27.786499999999997,65
sz.300815,玉禾田,22.78,90.7992576,14.83,0.6183745583038894,4.5433685176686645,震荡,22.335499999999996,23.223000000000003,65
sh.688239,航宇科技,67.67,128.99810294,10.82,-4.272174282076667,20.688425182807208,上升,64.06600000000002,55.214999999999996,65
sz.002850,科达利,157.86,432.17738374,13.39,-0.6107158597242327,3.2371983519717595,震荡,154.163,160.26483333333337,65
sh.688248,南网科技,44.74,252.64678,12.54,0.6750675067506847,3.5408470261513565,震荡,44.184999999999995,47.21149999999999,65
sz.000999,华润三九,28.46,473.63640239,17.33,-0.3152364273204899,0.8862105636299183,下降,28.500500000000006,28.775,65
sz.300525,博思软件,14.1,106.9419404,11.89,4.677060133630282,1.7316017316017334,震荡,13.638500000000002,13.71366666666667,65
sh.601677,明泰铝业,14.79,183.91714443,10.65,1.6494845360824635,5.793991416309003,震荡,14.379000000000001,14.499666666666666,65
sz.002430,杭氧股份,29.87,292.23435832,10.5,-2.640156453715772,3.787352328005559,震荡,30.0605,28.134499999999996,65
sz.000521,长虹美菱,6.55,67.46000333,11.18,0.7692307692307665,0.0,震荡,6.5329999999999995,6.7668333333333335,65
sz.000598,兴蓉环境,7.17,213.9534253,11.5,0.7022471910112335,0.27972027972027375,震荡,7.185,7.111500000000001,65
sz.301050,雷电微力,52.2,129.04475326,13.36,2.27272727272728,10.59322033898305,上升,49.911,47.035999999999994,65
sz.301128,强瑞技术,100.91,104.38258556,13.08,-0.08910891089109249,21.432009626955477,上升,94.69300000000001,90.34383333333332,65
sz.002056,横店东磁,19.5,317.20885443,19.41,-2.3046092184368776,1.8808777429467054,下降,19.594,20.080166666666667,65
sh.603063,禾望电气,33.07,151.37204515,10.71,-3.0489592494869515,13.642611683848793,上升,32.95100000000001,31.563333333333333,65
sz.002768,国恩股份,52.68,142.8945,14.35,-1.311352566504314,0.36197370927795336,震荡,52.17199999999999,52.50333333333333,65
sh.688128,中国电研,29.08,117.6286,15.16,-0.7169682485489958,1.6783216783216672,下降,29.1255,29.93033333333333,65
sz.002911,佛燃能源,12.12,157.3653791,17.39,0.08257638315441608,2.538071065989839,下降,12.164999999999997,12.373999999999999,65
sh.600007,中国国贸,19.82,199.64339824,13.35,2.4819027921406436,4.53586497890295,震荡,19.304,20.01466666666666,65
sz.002380,科远智慧,27.2,65.27772853,12.02,-0.3663003663003715,3.619047619047616,震荡,26.9565,27.733500000000003,65
sz.300346,南大光电,42.9,296.50631139,13.42,-2.121834360027378,3.298820130026481,震荡,44.757000000000005,41.24033333333334,65
sh.605007,五洲特纸,13.51,64.270797,14.21,-3.843416370106768,15.273037542662108,上升,12.973999999999998,12.255833333333332,65
sh.603920,世运电路,48.41,348.83874066,14.02,4.219590958019362,24.128205128205117,上升,44.15999999999999,41.59299999999999,65
sz.003002,壶化股份,32.37,64.74,10.47,-1.0091743119266219,17.580820922629844,上升,30.917,28.31183333333333,65
sh.603200,上海洗霸,71.14,124.83654527,11.77,0.9794180269694787,0.4234895539243325,震荡,70.649,76.1875,65
sz.002125,湘潭电化,14.16,89.13461056,10.94,-3.344709897610923,7.5170842824601385,震荡,14.105,14.42933333333333,65
sh.688566,吉贝尔,29.85,59.5301132,10.51,0.9469056476158307,3.0732044198895045,震荡,29.3125,30.374499999999994,65
sz.300697,电工合金,16.78,72.596992,12.05,-0.2378121284185443,0.599520383693054,震荡,16.6625,16.749333333333333,65
sz.000533,顺钠股份,8.33,57.5449728,11.43,-3.026775320139695,5.04413619167718,震荡,8.6295,8.213,65
sz.301363,美好医疗,24.05,136.81351879,10.96,-3.9536741214057445,14.797136038186165,上升,22.834500000000002,22.208833333333327,65
sz.300727,润禾材料,35.64,64.20059585,10.34,0.36609405801183487,8.92420537897311,震荡,34.86149999999999,35.59083333333333,65
sh.605086,龙高股份,45.66,81.82272,10.51,8.096590909090896,14.14999999999999,上升,40.6805,33.25783333333334,65
sz.001696,宗申动力,21.69,248.35633895,14.31,-0.41322314049586706,1.1660447761194028,震荡,21.351000000000003,22.197333333333336,65
sh.603995,甬金股份,18.08,66.10370873,14.81,0.0,7.619047619047604,震荡,17.848499999999994,17.883499999999994,65
sz.300718,长盛轴承,85.36,255.03778001,14.47,0.6129184347006083,6.367601246105918,震荡,82.64149999999998,83.10049999999998,65
sh.603299,苏盐井神,10.42,81.44878465,13.26,1.1650485436893128,5.040322580645162,震荡,10.216999999999999,10.602333333333332,65
sz.002543,万和电气,10.21,75.92156,14.86,1.0891089108911012,2.923387096774203,震荡,10.050999999999998,10.840000000000002,65
sh.600578,京能电力,5.1,341.42567177,13.32,-2.4856596558317547,11.111111111111107,上升,4.984,4.809333333333334,65
sh.600888,新疆众和,8.19,114.9640137,11.75,0.0,6.919060052219312,震荡,7.972999999999999,8.076,65
sz.002705,新宝股份,14.26,115.77348623,13.31,0.6351446718419186,0.07017543859648974,震荡,14.257,14.816333333333334,65
sz.300389,艾比森,16.23,59.90498145,11.72,1.310861423220979,5.732899022801308,震荡,15.894000000000002,16.457,65
sz.001380,华纬科技,22.88,61.97144279,14.19,0.8818342151675453,1.508429458740017,震荡,22.461999999999996,23.70933333333334,65
sz.002216,三全食品,11.29,99.25987902,12.48,-0.6161971830985941,1.8034265103696963,震荡,11.447999999999999,11.431000000000003,65
sh.600933,爱柯迪,20.1,207.05664657,11.98,4.633003643935453,5.511811023622051,震荡,19.206500000000002,20.077666666666662,65
sz.000839,国安股份,2.64,103.48341569,12.83,0.3802281368821381,0.0,震荡,2.625,2.7018333333333335,65
sh.600389,江山股份,25.28,108.86832,10.86,-2.881290818286592,12.20594762538837,上升,24.5825,23.524833333333333,65
sh.603082,北自科技,36.9,59.86196337,11.69,1.2623490669593875,3.5644120123491323,震荡,35.9695,36.864999999999995,65
sz.300913,兆龙互连,52.63,180.40570346,13.38,-1.7547134590255697,-2.860834256183088,震荡,53.84500000000001,52.26833333333334,60
sz.301607,富特科技,40.11,62.33912204,13.28,-2.2898903775883017,-5.867167331612298,下降,41.038500000000006,42.13333333333333,60
sh.688408,中信博,42.11,92.24864459,19.72,-3.5059578368469317,-3.616388189517048,下降,43.1255,44.5955,60
sh.603416,信捷电气,55.23,86.78766701,10.36,2.7917364600781687,-0.30685920577617637,震荡,53.97249999999999,55.74583333333333,60
sz.301563,云汉芯城,153.25,99.79042172,12.55,-7.228040438283188,-9.265837773830672,下降,157.32600000000002,177.52616666666665,60
sh.603629,利通电子,26.65,69.92427,12.2,-0.22463496817672132,-3.2316630355846065,震荡,26.740499999999997,26.29816666666667,60
sh.603363,傲农生物,4.61,119.99654018,13.96,-1.4957264957264829,-5.532786885245893,下降,4.7364999999999995,4.965333333333334,60
sh.605005,合兴股份,19.18,76.9118,14.34,-2.688990360223243,-1.4894709809964004,震荡,19.781,19.103500000000004,60
sh.688198,佰仁医疗,107.01,147.40427712,12.08,-3.3333333333333313,-6.842517628623661,下降,111.23150000000003,114.17683333333335,60
sh.688800,瑞可达,83.0,170.70969805,10.6,-7.828983897834534,-2.410346854791296,震荡,83.20250000000001,76.41816666666666,60
sz.002130,沃尔核材,26.32,331.60530152,16.29,0.15220700152206676,-2.156133828996276,下降,26.6245,26.743666666666666,60
sz.301678,新恒汇,64.22,153.84252091,16.52,-2.401215805471122,-1.6990662788917792,下降,66.81400000000001,68.843,60
sz.300611,美力科技,27.26,57.53895777,10.27,0.850906400295969,-0.5109489051094782,震荡,26.752999999999997,28.45783333333333,60
sh.603277,银都股份,16.83,103.28559303,18.79,-1.86588921282799,-2.9411764705882444,下降,17.2875,17.46233333333333,60
sz.002215,诺 普 信,10.59,106.44975973,15.76,-2.3963133640552976,-1.6713091922005545,下降,10.7175,11.343833333333334,60
sh.688226,威腾电气,37.1,70.03571792,10.24,0.0,-1.617608061522141,震荡,38.43650000000001,38.1585,60
sh.603328,依顿电子,10.96,109.42931017,11.19,-1.9677996422182369,-2.317290552584668,震荡,11.077500000000002,11.000499999999999,60
sh.603393,新天然气,26.59,112.72068085,15.4,-1.1156563778356292,-1.0788690476190446,下降,26.866499999999995,28.104999999999997,60
sh.603162,海通发展,12.04,111.74887568,14.15,-5.568627450980399,-2.7463651050080906,震荡,12.440999999999999,11.931999999999997,60
sh.688449,联芸科技,45.18,207.828,17.33,-3.109586103366937,-0.5721830985915449,下降,45.61899999999999,50.03116666666665,60
sz.002961,瑞达期货,27.07,124.48403757,13.72,-6.169844020797231,-1.3124316441851966,震荡,28.30800000000001,25.201166666666666,60
sh.600483,福能股份,9.47,263.27904966,11.84,-2.5720164609053495,-7.156862745098026,下降,9.866,10.042,60
sh.603508,思维列控,27.82,106.07053168,11.77,-0.42949176807444883,-6.203641267700606,下降,28.564000000000004,29.32033333333333,60
sz.002287,奇正藏药,23.66,135.36316683,15.07,-0.08445945945945767,-1.988400994200499,下降,24.016000000000002,24.93183333333333,60
sz.000915,华特达因,33.04,77.42312264,17.56,0.30358227079538985,-0.18126888217523343,下降,33.177499999999995,33.6045,60
sh.603210,泰鸿万立,19.46,66.24184,18.33,-1.1178861788617829,-0.10266940451745162,下降,19.493000000000002,20.184,60
sz.300009,安科生物,9.57,160.06028439,18.21,-0.5197505197505087,-2.1472392638036717,下降,9.7205,10.101333333333336,60
sh.688138,清溢光电,28.16,88.64768,12.07,-0.3185840707964597,-1.8131101813110166,震荡,28.357,28.258333333333333,60
sz.300917,特发服务,39.1,66.079,11.38,-1.4616935483870925,-7.804763027587823,下降,40.196999999999996,40.983333333333334,60
sh.605368,蓝天燃气,7.72,55.16989264,13.61,-0.7712082262210861,-5.85365853658536,下降,7.7735,9.011000000000001,60
sz.301061,匠心家居,94.8,207.39149615,20.69,1.1955593509820561,-14.42498645964976,震荡,100.84699999999998,97.75733333333334,60
sh.688169,石头科技,152.06,393.99714318,16.18,0.10533245556286806,-1.0219358198268522,下降,153.58599999999998,160.82016666666667,60
sh.688389,普门科技,12.98,55.61744775,18.2,-0.9160305343511391,-4.418262150220911,下降,13.1785,13.623166666666664,60
sz.002020,京新药业,18.98,163.42333077,12.45,-1.4537902388369737,-3.752535496957396,震荡,19.514,19.210500000000003,60
sz.001356,富岭股份,12.92,76.140144,18.14,-1.147666411629689,-1.3740458015267154,下降,13.1375,13.708499999999997,60
sz.000498,山东路桥,6.03,93.6121885,13.55,-0.8223684210526285,-0.16556291390728123,震荡,6.0065,6.112333333333331,60
sz.002839,张家港行,4.57,111.70656531,11.05,-0.8676789587852501,-3.991596638655452,震荡,4.615499999999999,4.599166666666667,60
sh.600863,内蒙华电,4.48,292.40457393,14.77,-1.5384615384615252,-3.8626609442060027,震荡,4.6435,4.5285,60
sz.000534,万泽股份,22.0,112.10067352,14.02,-6.502337441563966,-0.4524886877828118,震荡,23.081,20.678333333333338,60
sh.600744,华银电力,5.88,119.43010731,18.89,-1.8363939899833106,-2.6490066225165587,下降,6.0045,6.288666666666667,60
sz.301058,中粮科工,10.96,56.14525725,11.12,-0.4541326067211529,-0.634632819582942,震荡,10.914000000000001,11.177333333333333,60
sh.603589,口子窖,30.05,179.73490134,16.39,-1.0862409479920945,-1.2163050624589118,下降,30.727999999999998,31.468833333333336,60
sz.300303,聚飞光电,6.84,96.82741805,10.68,0.29325513196480313,-2.9787234042553186,震荡,6.882000000000001,6.740499999999999,60
sh.600726,华电能源,2.39,188.98533542,16.33,-1.2396694214875952,-1.2396694214875952,下降,2.4385,2.5448333333333335,60
sz.000544,中原环保,8.32,81.0937494,12.65,0.12033694344163401,-1.1876484560570029,震荡,8.2915,8.610000000000001,60
sh.600062,华润双鹤,18.29,189.9887484,15.07,-0.27262813522355894,-1.4547413793103428,下降,18.428500000000003,18.823666666666664,60
sz.002370,亚太药业,7.31,54.50829644,10.01,-1.6150740242261117,-1.6150740242261117,震荡,7.3065,7.662166666666667,60
sz.301371,敷尔佳,23.69,123.2126376,10.72,-0.5457598656591057,-5.5422647527910565,下降,24.0045,25.233833333333337,60
sh.603983,丸美生物,33.15,132.9315,10.08,2.504638218923918,-1.5151515151515094,震荡,33.09349999999999,34.10033333333334,60
sz.300841,康华生物,72.26,93.89962922,11.64,-0.5505092210294406,-7.4064582265504875,下降,74.309,77.30050000000001,60
sz.002275,桂林三金,14.1,82.8471726,17.62,-0.2828854314002894,-4.341926729986436,下降,14.428500000000003,14.825333333333333,60
sh.603075,热威股份,21.84,87.90231144,14.75,1.3927576601671343,-0.3649635036496434,震荡,21.7595,22.086999999999993,60
sh.600993,马应龙,28.0,120.69508948,13.56,-1.199717713479181,-2.097902097902103,震荡,28.788,28.447999999999997,60
sh.600968,海油发展,3.84,390.34000124,14.11,1.319261213720312,-0.5181347150259072,震荡,3.8225000000000002,3.874,60
